0.000222, 0.022177, 20
0.001131, 0.045459, 20
0.003177, 0.102288, 20
0.006814, 0.181860, 20
0.012498, 0.284193, 20
0.020684, 0.409316, 20
0.031830, 0.557275, 20
0.046392, 0.728130, 20
0.064604, 0.910578, 20
0.086470, 1.093306, 20
0.111997, 1.276371, 20
0.141194, 1.459832, 20
0.174069, 1.643750, 20
0.210633, 1.828187, 20
0.250897, 2.013206, 20
0.294874, 2.198876, 20
0.342580, 2.385266, 20
0.394029, 2.572448, 20
0.449239, 2.760502, 20
0.508229, 2.949508, 20
0.571020, 3.139554, 20
0.637635, 3.330736, 20
0.708098, 3.523155, 20
0.782436, 3.716922, 20
0.860679, 3.912158, 20
0.942859, 4.108996, 20
1.029011, 4.307582, 20
1.119172, 4.508078, 20
1.213386, 4.710664, 20
1.311697, 4.915540, 20
1.414155, 5.122930, 20
1.520817, 5.333084, 20
1.631743, 5.546285, 20
1.747000, 5.762849, 20
1.866662, 5.983132, 20
1.990813, 6.207535, 20
2.119543, 6.436510, 20
2.252954, 6.670565, 20
2.391160, 6.910266, 20
2.534285, 7.156250, 20
2.682469, 7.409218, 20
2.835868, 7.669944, 20
2.994653, 7.939264, 20
3.159015, 8.218067, 20
3.329160, 8.507270, 20
3.505315, 8.807775, 20
3.687723, 9.120401, 20
3.876639, 9.445786, 20
4.072324, 9.784236, 20
4.275034, 10.135521, 20
4.485007, 10.498614, 20
4.702434, 10.871377, 20
4.927438, 11.250217, 20
5.160035, 11.629801, 20
5.400093, 12.002918, 20
5.647306, 12.360652, 20
5.901166, 12.692993, 20
6.160964, 12.989933, 20
6.425823, 13.242944, 20
6.694753, 13.446475, 20
6.966734, 13.599039, 20
7.240804, 13.703499, 20
7.515843, 13.751977, 20
7.790646, 13.740140, 20
8.064243, 13.679855, 20
8.335893, 13.582475, 20
8.605046, 13.457682, 20
8.871305, 13.312952, 20
9.134376, 13.153545, 20
9.394032, 12.982788, 20
9.650338, 12.815320, 20
9.903617, 12.663945, 20
10.154170, 12.527644, 20
10.402274, 12.405177, 20
10.627158, 11.244226, 20
10.847158, 11.000000, 20
11.067158, 11.000000, 20
11.287158, 11.000000, 20
11.507158, 11.000000, 20
11.727158, 11.000000, 20
11.947158, 11.000000, 20
12.167158, 11.000000, 20
12.387158, 11.000000, 20
12.607158, 11.000000, 20
12.827158, 11.000000, 20
13.047158, 11.000000, 20
13.267158, 11.000000, 20
13.487158, 11.000000, 20
13.707158, 11.000000, 20
13.927158, 11.000000, 20
14.147158, 11.000000, 20
14.367158, 11.000000, 20
14.587158, 11.000000, 20
14.807158, 11.000000, 20
15.027158, 11.000000, 20
15.247158, 11.000000, 20
15.467158, 11.000000, 20
15.687158, 11.000000, 20
15.907158, 11.000000, 20
16.127158, 11.000000, 20
16.347158, 11.000000, 20
16.567158, 11.000000, 20
16.787158, 11.000000, 20
17.007158, 11.000000, 20
17.227158, 11.000000, 20
17.447158, 11.000000, 20
17.667158, 11.000000, 20
17.887158, 11.000000, 20
18.107158, 11.000000, 20
18.327158, 11.000000, 20
18.547158, 11.000000, 20
18.767158, 11.000000, 20
18.987158, 11.000000, 20
19.207158, 11.000000, 20
19.427158, 11.000000, 20
19.647158, 11.000000, 20
19.867158, 11.000000, 20
20.087158, 11.000000, 20
20.307158, 11.000000, 20
20.527158, 11.000000, 20
20.747158, 11.000000, 20
20.967158, 11.000000, 20
21.187158, 11.000000, 20
21.407158, 11.000000, 20
21.627158, 11.000000, 20
21.847158, 11.000000, 20
22.067158, 11.000000, 20
22.287158, 11.000000, 20
22.496274, 10.455819, 20
22.672424, 8.807464, 20
22.842612, 8.509400, 20
23.005824, 8.160619, 20
23.160956, 7.756578, 20
23.306905, 7.297473, 20
23.442766, 6.793043, 20
23.568145, 6.268950, 20
23.683593, 5.772374, 20
23.791015, 5.371115, 20
23.893803, 5.139392, 20
23.996414, 5.130551, 20
24.103443, 5.351489, 20
24.218621, 5.758875, 20
24.344232, 6.280541, 20
24.481122, 6.844499, 20
24.629069, 7.397382, 20
24.787237, 7.908366, 20
24.954528, 8.364544, 20
25.129660, 8.756619, 20
25.311228, 9.078405, 20
25.497894, 9.333286, 20
25.688435, 9.527059, 20
25.881746, 9.665550, 20
26.076827, 9.754072, 20
26.272772, 9.797223, 20
26.468749, 9.798862, 20
26.663208, 9.722920, 20
26.852075, 9.443362, 20
27.034780, 9.135251, 20
27.211253, 8.823670, 20
27.381393, 8.506993, 20
27.545067, 8.183699, 20
27.702115, 7.852396, 20
27.852352, 7.511875, 20
27.995577, 7.161213, 20
28.131575, 6.799922, 20
28.260138, 6.428165, 20
28.381079, 6.047037, 20
28.494257, 5.658899, 20
28.599612, 5.267721, 20
28.697199, 4.879369, 20
28.787233, 4.501679, 20
28.870116, 4.144180, 20
28.946463, 3.817320, 20
29.017086, 3.531171, 20
29.082962, 3.293809, 20
29.145158, 3.109775, 20
29.204740, 2.979112, 20
29.262687, 2.897339, 20
29.319814, 2.856368, 20
29.376735, 2.846024, 20
29.433848, 2.855682, 20
29.491360, 2.875576, 20
29.549312, 2.897611, 20
29.607625, 2.915655, 20
29.666134, 2.925472, 20
29.724623, 2.924440, 20
29.782847, 2.911197, 20
29.840553, 2.885298, 20
29.897492, 2.846919, 20
29.953424, 2.796630, 20
30.008129, 2.735230, 20
30.061401, 2.663621, 20
30.113056, 2.582742, 20
30.162926, 2.493510, 20
30.210862, 2.396798, 20
30.256730, 2.293416, 20
30.300413, 2.184106, 20
30.341803, 2.069542, 20
30.380810, 1.950332, 20
30.417351, 1.827023, 20
30.451353, 1.700104, 20
30.482753, 1.570018, 20
30.511496, 1.437161, 20
30.537534, 1.301890, 20
30.560825, 1.164531, 20
30.581332, 1.025377, 20
30.599026, 0.884701, 20
30.613881, 0.742752, 20
30.625876, 0.599762, 20
30.635150, 0.463656, 20
30.642024, 0.343739, 20
30.646856, 0.241585, 20
30.650003, 0.157358, 20
30.651827, 0.091168, 20
30.652688, 0.043083, 20
30.652951, 0.013140, 20
30.652978, 0.001353, 20
30.652978, 0.000000, 20
