0.000223, 0.022301, 20
0.001295, 0.053593, 20
0.003707, 0.120588, 20
0.007994, 0.214392, 20
0.014695, 0.335024, 20
0.024345, 0.482510, 20
0.037483, 0.656894, 20
0.054648, 0.858232, 20
0.076111, 1.073179, 20
0.101879, 1.288378, 20
0.131956, 1.503870, 20
0.166350, 1.719691, 20
0.205067, 1.935871, 20
0.248116, 2.152431, 20
0.295504, 2.369386, 20
0.347239, 2.586737, 20
0.403328, 2.804474, 20
0.463779, 3.022573, 20
0.528599, 3.240993, 20
0.597793, 3.459673, 20
0.671363, 3.678535, 20
0.749313, 3.897473, 20
0.831640, 4.116359, 20
0.918341, 4.335038, 20
1.009407, 4.553325, 20
1.104828, 4.771007, 20
1.204584, 4.987839, 20
1.308655, 5.203548, 20
1.417012, 5.417833, 20
1.529619, 5.630367, 20
1.646435, 5.840804, 20
1.767411, 6.048781, 20
1.892490, 6.253929, 20
2.021607, 6.455876, 20
2.154692, 6.654263, 20
2.291667, 6.848748, 20
2.432448, 7.039018, 20
2.576944, 7.224801, 20
2.725061, 7.405870, 20
2.876702, 7.582055, 20
3.031767, 7.753242, 20
3.190155, 7.919381, 20
3.351764, 8.080482, 20
3.516496, 8.236610, 20
3.684254, 8.387885, 20
3.854944, 8.534467, 20
4.028475, 8.676551, 20
4.204762, 8.814354, 20
4.383724, 8.948104, 20
4.565284, 9.078027, 20
4.749371, 9.204340, 20
4.935916, 9.327237, 20
5.124853, 9.446879, 20
5.316121, 9.563390, 20
5.509658, 9.676849, 20
5.705169, 9.775564, 20
5.902135, 9.848266, 20
6.100047, 9.895622, 20
6.298412, 9.918239, 20
6.496745, 9.916664, 20
6.694573, 9.891397, 20
6.891431, 9.842897, 20
7.086645, 9.760686, 20
7.279556, 9.645560, 20
7.469737, 9.509056, 20
7.656770, 9.351634, 20
7.840246, 9.173793, 20
8.019767, 8.976080, 20
8.194949, 8.759101, 20
8.365420, 8.523525, 20
8.531025, 8.280250, 20
8.691823, 8.039893, 20
8.847876, 7.802664, 20
8.999250, 7.568689, 20
9.146012, 7.338128, 20
9.288236, 7.111176, 20
9.425997, 6.888049, 20
9.559376, 6.668973, 20
9.688460, 6.454177, 20
9.813337, 6.243878, 20
9.934103, 6.038272, 20
10.050853, 5.837519, 20
10.163688, 5.641740, 20
10.272708, 5.451001, 20
10.378014, 5.265313, 20
10.479707, 5.084624, 20
10.577883, 4.908824, 20
10.672638, 4.737742, 20
10.764061, 4.571151, 20
10.852237, 4.408781, 20
10.937243, 4.250317, 20
11.019151, 4.095420, 20
11.098026, 3.943727, 20
11.173923, 3.794870, 20
11.246893, 3.648477, 20
11.316977, 3.504185, 20
11.384210, 3.361649, 20
11.448620, 3.220539, 20
11.510231, 3.080557, 20
11.569060, 2.941426, 20
11.625118, 2.802904, 20
11.678414, 2.664775, 20
11.728951, 2.526856, 20
11.776730, 2.388989, 20
11.821751, 2.251046, 20
11.864010, 2.112923, 20
11.903501, 1.974540, 20
11.940217, 1.835836, 20
11.974153, 1.696770, 20
12.005299, 1.557318, 20
12.033648, 1.417469, 20
12.059193, 1.277225, 20
12.081925, 1.136600, 20
12.101837, 0.995616, 20
12.118923, 0.854302, 20
12.133177, 0.712694, 20
12.144594, 0.570835, 20
12.153345, 0.437550, 20
12.159781, 0.321799, 20
12.164256, 0.223750, 20
12.167125, 0.143448, 20
12.168743, 0.080919, 20
12.169467, 0.036182, 20
12.169652, 0.009246, 20
12.169654, 0.000114, 20
12.169654, 0.000000, 20
