0.000222, 0.022177, 20
0.001270, 0.052391, 20
0.003627, 0.117894, 20
0.007820, 0.209639, 20
0.014374, 0.327687, 20
0.023817, 0.472142, 20
0.036680, 0.643159, 20
0.053499, 0.840956, 20
0.074552, 1.052662, 20
0.099860, 1.265375, 20
0.129446, 1.479325, 20
0.163342, 1.694759, 20
0.201580, 1.911944, 20
0.244204, 2.131172, 20
0.291259, 2.352761, 20
0.342800, 2.577065, 20
0.398890, 2.804473, 20
0.459598, 3.035419, 20
0.525006, 3.270386, 20
0.595204, 3.509911, 20
0.670296, 3.754592, 20
0.750398, 4.005093, 20
0.835641, 4.262144, 20
0.926172, 4.526545, 20
1.022155, 4.799160, 20
1.123773, 5.080899, 20
1.231227, 5.372697, 20
1.344736, 5.675468, 20
1.464537, 5.990028, 20
1.590876, 6.316990, 20
1.724008, 6.656600, 20
1.864179, 7.008521, 20
2.011610, 7.371550, 20
2.166475, 7.743277, 20
2.328870, 8.119729, 20
2.498772, 8.495076, 20
2.676002, 8.861515, 20
2.860192, 9.209508, 20
3.050762, 9.528497, 20
3.246925, 9.808157, 20
3.447725, 10.039995, 20
3.652103, 10.218918, 20
3.858989, 10.344269, 20
4.067388, 10.419947, 20
4.276459, 10.453575, 20
4.485560, 10.455018, 20
4.694254, 10.434746, 20
4.902304, 10.402477, 20
5.109630, 10.366320, 20
5.316279, 10.332432, 20
5.522380, 10.305052, 20
5.728115, 10.286759, 20
5.933692, 10.278817, 20
6.139322, 10.281512, 20
6.345211, 10.294439, 20
6.551545, 10.316731, 20
6.758490, 10.347216, 20
6.966180, 10.384527, 20
7.174723, 10.427160, 20
7.384193, 10.473507, 20
7.597141, 10.647373, 20
7.821589, 11.222394, 20
8.051761, 11.508608, 20
8.287653, 11.794585, 20
8.529372, 12.085968, 20
8.777175, 12.390162, 20
9.031513, 12.716911, 20
9.293094, 13.079017, 20
9.562955, 13.493087, 20
9.842554, 13.979942, 20
10.134129, 14.578714, 20
10.440753, 15.331219, 20
10.765834, 16.254028, 20
11.112257, 17.321149, 20
11.480502, 18.412254, 20
11.865998, 19.274807, 20
12.257933, 19.596781, 20
12.642399, 19.223261, 20
13.008373, 18.298716, 20
13.351082, 17.135468, 20
13.670936, 15.992704, 20
13.970851, 14.995749, 20
14.254288, 14.171855, 20
14.524355, 13.503341, 20
14.783550, 12.959727, 20
15.033775, 12.511275, 20
15.276435, 12.132993, 20
15.512532, 11.804859, 20
15.742749, 11.510858, 20
15.967506, 11.237820, 20
16.186993, 10.974337, 20
16.401189, 10.709805, 20
16.609859, 10.433531, 20
16.812536, 10.133827, 20
17.008477, 9.797034, 20
17.196605, 9.406406, 20
17.375423, 8.940940, 20
17.542914, 8.374525, 20
17.696446, 7.676605, 20
17.842383, 7.296827, 20
18.062383, 11.000000, 20
18.282383, 11.000000, 20
18.502383, 11.000000, 20
18.722383, 11.000000, 20
18.942383, 11.000000, 20
19.162383, 11.000000, 20
19.382383, 11.000000, 20
19.602383, 11.000000, 20
19.822383, 11.000000, 20
20.042383, 11.000000, 20
20.262383, 11.000000, 20
20.482383, 11.000000, 20
20.702383, 11.000000, 20
20.922383, 11.000000, 20
21.142383, 11.000000, 20
21.362383, 11.000000, 20
21.582383, 11.000000, 20
21.802383, 11.000000, 20
22.022383, 11.000000, 20
22.242383, 11.000000, 20
22.462383, 11.000000, 20
22.682383, 11.000000, 20
22.902383, 11.000000, 20
23.122383, 11.000000, 20
23.342241, 10.992922, 20
23.561595, 10.967678, 20
23.780000, 10.920257, 20
23.997013, 10.850658, 20
24.212191, 10.758881, 20
24.425089, 10.644927, 20
24.635265, 10.508796, 20
24.842275, 10.350488, 20
25.045816, 10.177079, 20
25.245810, 9.999660, 20
25.442254, 9.822241, 20
25.635151, 9.644821, 20
25.823658, 9.425376, 20
25.979414, 7.787790, 20
26.126973, 7.377949, 20
26.265179, 6.910320, 20
26.392496, 6.365839, 20
26.506867, 5.718562, 20
26.605553, 4.934290, 20
26.684988, 3.971735, 20
26.740837, 2.792465, 20
26.768707, 1.393500, 20
26.771141, 0.121697, 20
26.800084, 1.447140, 20
26.842743, 2.132951, 20
26.880721, 1.898910, 20
26.899324, 0.930131, 20
26.905675, 0.317573, 20
26.935422, 1.487317, 20
26.984124, 2.435132, 20
27.047108, 3.149205, 20
27.120447, 3.666931, 20
27.201107, 4.033013, 20
27.286819, 4.285566, 20
27.375894, 4.453771, 20
27.467076, 4.559088, 20
27.559418, 4.617104, 20
27.652200, 4.639131, 20
27.744869, 4.633412, 20
27.836988, 4.605983, 20
27.928214, 4.561278, 20
28.018265, 4.502543, 20
28.106907, 4.432130, 20
28.193941, 4.351696, 20
28.279188, 4.262351, 20
28.362484, 4.164761, 20
28.443668, 4.059220, 20
28.522582, 3.945717, 20
28.599062, 3.823986, 20
28.672933, 3.693555, 20
28.744009, 3.553797, 20
28.812089, 3.403990, 20
28.876956, 3.243369, 20
28.938380, 3.071198, 20
28.996117, 2.886834, 20
29.049913, 2.689793, 20
29.099509, 2.479807, 20
29.144646, 2.256874, 20
29.185072, 2.021294, 20
29.220546, 1.773677, 20
29.250845, 1.514952, 20
29.275772, 1.246338, 20
29.295389, 0.980868, 20
29.310163, 0.738715, 20
29.320737, 0.528677, 20
29.327788, 0.352556, 20
29.332021, 0.211632, 20
29.334155, 0.106736, 20
29.334922, 0.038339, 20
29.335055, 0.006652, 20
29.335055, 0.000000, 20
